timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3062303396,3062202191,4898947603,3.497559e-05,0.0001461779,0.00067861326,0,0.011105706,0.26637793,0.013993482,nan,nan,0.0026686804,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3062502999,3062401998,4898947603,0.00018781866,0.00027053306,0.00070599274,0,0.010910272,0.2690278,0.04902991,nan,nan,0.0116115585,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3062702799,3062601806,4898947603,7.025178e-05,0.0001293582,0.0013310676,0,0.01678719,0.26886705,0.0029002288,nan,nan,0.012068955,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3062902624,3062801613,4898947603,3.9863957e-05,0.00023439644,0.0023562226,0,0.016432675,0.26870835,0.0019719566,nan,nan,0.021220561,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3063102346,3063001421,4898947603,6.90081e-06,0.00032171764,0.003129063,0,0.016083887,0.2685448,0.00702823,nan,nan,0.016406013,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3063302051,3063201229,4898947603,0.00014889179,0.0003153855,0.0019606606,0,0.01574088,0.2683835,0.013622945,nan,nan,0.001666089,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3063503103,3063401039,4898947603,0.000119225595,0.00028287194,0.0008642432,0,0.015403621,0.26822448,0.07099603,nan,nan,0.0015127854,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3063702804,3063600844,4898947603,0.00015988918,0.0002928121,0.00048094345,0,0.015072287,0.2680676,0.010576586,nan,nan,0.003148259,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3063902649,3063800651,4898947603,0.00019519897,0.00016774856,0.0010083128,0,0.014747049,0.26791292,0.004793952,nan,nan,0.015707998,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3064102494,3064000459,4898947603,6.804252e-05,0.00034982525,0.0015477714,0,0.014427919,0.2677603,0.027122866,nan,nan,0.0057535185,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3064302434,3064200267,4898947603,3.2034757e-05,0.00055587734,0.0004564131,0,0.014115083,0.2676098,0.009274721,nan,nan,0.005627965,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3064502046,3064400074,4898947603,5.447388e-05,0.0007008938,0.0006269524,0,0.013808449,0.26746127,0.004746666,nan,nan,0.015225679,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3064701919,3064599882,4898947603,0.00018620612,0.0007709285,0.0021615853,0,0.013508081,0.267313,0.04337299,nan,nan,0.013586656,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3064901671,3064799690,4898947603,0.00013479956,0.0005314219,0.00067503424,0,0.013214179,0.26716185,0.013820494,nan,nan,0.005304149,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3065101451,3064999497,4898947603,0.00011018977,0.00030998132,0.00047739028,0,0.012926785,0.26701292,0.004017228,nan,nan,0.009106262,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3065301416,3065199305,4898947603,0.00012142659,0.0004274342,0.001849644,0,0.012646049,0.26686618,0.04179871,nan,nan,0.009133297,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3065501143,3065399112,4898947603,5.339264e-05,0.0005665664,0.0033175747,0,0.01237199,0.2667215,0.03880096,nan,nan,0.013947631,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3065701079,3065598920,4898947603,8.51597e-05,0.00067367684,0.0037184847,0,0.012104713,0.26657885,0.004038276,nan,nan,0.009077494,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3065900671,3065798728,4898947603,3.656434e-05,0.0006822544,0.00047750052,0,0.0118443975,0.26643825,0.008594193,nan,nan,0.014646284,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3066100447,3065998536,4898947603,9.3361814e-05,0.00094666047,0.0020222384,0,0.011591073,0.26629958,0.017679129,nan,nan,0.01895718,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3066300219,3066198344,4898947603,7.07049e-05,0.0011432813,0.0017603104,0,0.011344806,0.2661628,0.0025117884,nan,nan,0.009394334,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3066509077,3066408141,4898947603,0.00018291586,0.0012380487,0.00082194497,0,0.011344783,0.26629907,0.040663794,nan,nan,0.00033682075,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3066709259,3066607949,4898947603,5.6643075e-05,0.0014395401,0.0023071568,0,0.01110575,0.2661585,0.0046065426,nan,nan,0.004588799,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3066908798,3066807757,4898947603,6.9479414e-05,0.0015687057,0.0022141032,0,0.010910256,0.26879764,0.006697255,nan,nan,0.004844177,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3067099522,3066997574,4898947603,0.00012635595,0.0006590802,0.002219436,0,0.01643256,0.26833186,0.014069925,nan,nan,0.0048449687,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3067299518,3067197382,4898947603,0.00010390314,0.00063445006,0.002200087,0,0.016083794,0.26817158,0.03546638,nan,nan,0.004855608,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3067499501,3067397190,4898947603,5.474271e-05,0.0005133938,0.0007297787,0,0.015740851,0.2680134,0.0067482376,nan,nan,0.023450322,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3067698981,3067596998,4898947603,0.00021793894,0.0006111057,0.0043135323,0,0.015403766,0.26785734,0.012212913,nan,nan,0.013663063,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3067907714,3067806796,4898947603,0.00014992549,0.00025216202,0.0017540144,0,0.015403727,0.26799867,0.0014837384,nan,nan,0.0038894685,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3068107497,3068006604,4898947603,2.0718791e-05,0.00018857172,0.0014410535,0,0.01507246,0.26784515,0.0002870657,nan,nan,0.017998397,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
