timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
3098299552,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062979974,nan
3098499336,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06320909,nan
3098699066,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06318254,nan
3098898905,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06306744,nan
3099098674,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06318933,nan
3099298469,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06311363,nan
3099498470,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063045986,nan
3099698192,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063066304,nan
3099897950,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06304578,nan
3100097733,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062928416,nan
3100297803,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063081436,nan
3100497422,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06306667,nan
3100697432,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062927425,nan
3100897091,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06303262,nan
3101097036,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06287928,nan
3101296682,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062406145,nan
3101496349,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061910238,nan
3101696160,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06171994,nan
3101896032,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061830875,nan
3102096039,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061935123,nan
3102295556,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061893247,nan
3102495395,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061713804,nan
3102695243,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0616555,nan
3102895029,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061647497,nan
3103094834,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06162932,nan
3103294841,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06157104,nan
3103494481,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06154569,nan
3103694262,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061554044,nan
3103894202,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0613929,nan
3104093932,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06145313,nan
3104293833,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061386965,nan
3104493612,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061437406,nan
3104693285,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06148566,nan
3104893453,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06139051,nan
3105093196,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061434295,nan
3105302871,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061442774,nan
3105502521,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061383404,nan
3105702405,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061482977,nan
3105902295,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06137747,nan
3106101938,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06128718,nan
3106301821,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0613881,nan
3106501628,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06136788,nan
3106701477,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061332896,nan
3106901211,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06141594,nan
3107101083,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061320294,nan
3107300930,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06129033,nan
3107500704,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061338812,nan
3107700520,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061197776,nan
3107900249,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06125287,nan
3108100097,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06127809,nan
3108300062,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061216213,nan
3108499760,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061347015,nan
3108699626,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061311122,nan
3108899419,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06109002,nan
3109099110,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061245166,nan
3109299136,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061317682,nan
3109499070,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0612095,nan
3109698676,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061234564,nan
3109898371,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061257236,nan
3110098246,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06122041,nan
3110298185,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061289374,nan
3110497982,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0613687,nan
3110697780,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061274692,nan
3110897467,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06141639,nan
3111097378,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06144069,nan
3111297149,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06129447,nan
3111496867,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061260596,nan
3111696707,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061181497,nan
3111896545,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061192762,nan
3112096324,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061423875,nan
3112296092,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06144322,nan
3112495809,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06143836,nan
3112695741,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0615358,nan
3112895715,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06140836,nan
3113095366,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06135729,nan
3113295124,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061443273,nan
3113495275,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061336685,nan
3113694897,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06132993,nan
3113894527,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061399963,nan
3114094494,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06121312,nan
3114294189,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061148483,nan
3114494238,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06127817,nan
3114693833,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061275523,nan
3114893736,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06121989,nan
3115093544,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06145278,nan
3115293194,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061387848,nan
3115502939,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0614205,nan
3115693080,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06153174,nan
3115902683,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061470527,nan
3116102411,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06156844,nan
3116302213,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061691076,nan
3116502259,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061656017,nan
3116701949,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06170457,nan
3116901647,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06165441,nan
3117101475,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06163392,nan
3117301355,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061725,nan
3117501263,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061767835,nan
3117700911,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06176352,nan
3117900904,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061944712,nan
3118100690,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061951343,nan
3118300655,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06189307,nan
3118500190,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06195853,nan
3118700050,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061896954,nan
3118899911,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061868206,nan
3119099648,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06201445,nan
3119299378,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06195998,nan
3119499427,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061846454,nan
3119699172,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06178293,nan
3119898801,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06177001,nan
3120098728,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061906356,nan
3120298653,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061709624,nan
3120498281,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0611089,nan
3120698160,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06084942,nan
3120897839,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060878105,nan
3121097705,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060725376,nan
3121297821,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06057914,nan
3121497356,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060680624,nan
3121697170,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060848743,nan
3121897020,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06092321,nan
3122097120,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060971864,nan
3122296899,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06091585,nan
3122496552,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.060843013,nan
3122696373,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06101142,nan
3122896106,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061064508,nan
3123095780,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061180685,nan
3123295654,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06118515,nan
3123495556,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061303508,nan
3123695247,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061245266,nan
3123895038,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061254475,nan
3124094888,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061350446,nan
3124294682,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061404575,nan
3124494403,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061545648,nan
3124694225,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061529625,nan
3124894241,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06154946,nan
3125094131,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061583936,nan
3125293674,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061641727,nan
3125493498,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061720997,nan
3125693558,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06175937,nan
3125893288,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061656944,nan
3126092943,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06178573,nan
3126292995,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.061905656,nan
3126502910,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062017146,nan
3126702533,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06218914,nan
3126902141,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0622306,nan
3127101990,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062262714,nan
3127301919,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0624009,nan
3127501799,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062381864,nan
3127701434,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06245749,nan
3127901328,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062483866,nan
3128101102,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06240122,nan
3128300852,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06253958,nan
3128500622,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062529065,nan
3128700628,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062463652,nan
3128900399,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06263113,nan
3129100109,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06266137,nan
3129299894,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06275786,nan
3129499939,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.062994465,nan
3129699557,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06300224,nan
3129899298,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063109644,nan
3130099194,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063277185,nan
3130299137,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06334416,nan
3130498778,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06343716,nan
3130698884,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06349133,nan
3130898614,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063555814,nan
3131098218,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063672915,nan
3131298197,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.063711606,nan
3131497886,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06375706,nan
3131697633,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06394409,nan
3131897653,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06395785,nan
3132097354,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06399428,nan
3132297109,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0641762,nan
3132497036,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06419397,nan
3132696790,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06440039,nan
3132896607,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.064526126,nan
3133096383,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06451766,nan
3133296207,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.064661,nan
3133496026,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06470575,nan
3133695812,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06472989,nan
3133895606,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.064845964,nan
3134095468,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06482959,nan
3134295195,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06499811,nan
3134494986,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06512518,nan
3134694862,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06506227,nan
3134894966,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06524672,nan
3135094693,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06548431,nan
3135294189,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0654817,nan
3135494012,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.065651625,nan
3135693937,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06560756,nan
3135893706,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06556834,nan
3136093438,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0654648,nan
3136293325,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06545683,nan
3136493124,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06556651,nan
3136692986,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.065581284,nan
3136902681,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06561772,nan
3137102444,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06582472,nan
3137302445,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.065897256,nan
3137502120,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06605273,nan
3137701969,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06619897,nan
3137901727,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06636243,nan
3138101677,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0665299,nan
3138301409,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06659778,nan
3138501247,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.066651374,nan
3138701108,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06672807,nan
3138900830,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06668504,nan
3139100613,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06674743,nan
3139300607,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06690249,nan
3139500456,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06697694,nan
3139700076,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06711396,nan
3139899936,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.067159325,nan
3140099645,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.067201465,nan
3140299654,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06733061,nan
3140499437,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06730766,nan
3140699188,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06740729,nan
3140898850,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.067621246,nan
3141098823,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.067528866,nan
3141298731,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.067683086,nan
3141498336,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0675859,nan
3141698139,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06762102,nan
3141898094,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06786239,nan
3142097883,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06794752,nan
3142297583,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06816315,nan
3142497474,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06834662,nan
3142697337,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06828715,nan
3142897017,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06840664,nan
3143096977,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06834436,nan
3143296774,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06836174,nan
3143496738,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.068532474,nan
3143696638,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.068494,nan
3143896140,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06859196,nan
3144096098,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.068584464,nan
3144295929,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06849349,nan
3144495572,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06875728,nan
3144695362,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06882114,nan
3144895369,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06885461,nan
3145094982,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06904508,nan
3145294762,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06903887,nan
3145494569,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06912351,nan
3145694397,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06917557,nan
3145894317,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06915469,nan
3146093991,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06934388,nan
3146293767,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06937887,nan
3146493634,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06943208,nan
3146693460,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0695384,nan
3146893165,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06943068,nan
3147093017,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06947381,nan
3147292976,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06949876,nan
3147502742,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06944169,nan
3147702512,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06952949,nan
3147902540,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06959157,nan
3148102248,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06965458,nan
3148301922,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.069801934,nan
3148501774,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06979079,nan
3148701602,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.06988317,nan
3148901492,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.070015386,nan
3149101151,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.07004943,nan
3149300961,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.07024907,nan
3149500891,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.07018648,nan
