timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3115113673,3115011636,3670026,0.001971639,0.0017538229,0.0018767364,0.15,1.7806532e-07,1.7789405e-07,4.3111893e-07,3670026,0.015658472,0.05639739,-0.026778832,0.4,0.0005074616,0.0005074622,0.00050095184,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3116122821,3116020676,3670026,0.0019766896,0.0017518579,0.001883808,0.15,1.7766757e-07,1.7749525e-07,4.3150177e-07,3670026,0.015658371,0.056397356,-0.026852045,0.4,0.0005075522,0.0005075527,0.0005009516,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3117130650,3117029716,3670026,0.00198055,0.001752119,0.0018836054,0.15,1.7726863e-07,1.7709712e-07,4.3113957e-07,3670026,0.015658261,0.056397315,-0.026859572,0.4,0.0005076426,0.00050764316,0.00050095224,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3118140849,3118038756,3670026,0.0019832866,0.0017559502,0.0018882843,0.15,1.7686743e-07,1.766974e-07,4.3152474e-07,3670026,0.015658243,0.05639715,-0.0268904,0.4,0.0005077332,0.0005077337,0.00050095207,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3119148919,3119047796,3670026,0.0019868447,0.0017574958,0.0018929795,0.15,1.7653656e-07,1.7636724e-07,4.311647e-07,3670026,0.015658157,0.05639708,-0.026916988,0.4,0.0005078243,0.0005078249,0.0005009516,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3120158897,3120056836,3670026,0.0019908198,0.0017561672,0.0018920087,0.15,1.7816575e-07,1.7799626e-07,4.315511e-07,3670026,0.015658088,0.05639709,-0.026833769,0.4,0.00050791516,0.0005079157,0.0005009535,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3121166850,3121065877,3670026,0.0019975158,0.0017554058,0.001860806,0.15,1.7776665e-07,1.7759656e-07,4.311893e-07,3670026,0.015658202,0.056397013,-0.026875732,0.4,0.0005080054,0.0005080059,0.00050095306,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3122176932,3122074918,3670026,0.002002232,0.0017579028,0.00186997,0.15,1.7736598e-07,1.7719617e-07,4.31574e-07,3670026,0.015658483,0.05639702,-0.026956389,0.4,0.0005080958,0.0005080963,0.0005009536,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3123184932,3123083959,3670026,0.0020035454,0.001760577,0.0018744691,0.15,1.769632e-07,1.7679459e-07,4.3121298e-07,3670026,0.015658593,0.056396984,-0.027136011,0.4,0.0005081861,0.00050818664,0.0005009532,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3124195126,3124093000,3670026,0.0020017407,0.0017636401,0.0018809291,0.15,1.765646e-07,1.7639708e-07,4.3159602e-07,3670026,0.015658606,0.05639696,-0.027319035,0.4,0.0005082765,0.00050827704,0.00050095015,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
