timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
3152806673,3152805800,0,nan,nan,0.0004889778,-7.204522e-05,3.338714,-0.8960409,-0.12411072,0.0,0.0020433187,0.0008438172,0.0017947913,0.015161675,-0.35385558,-0.015222848,-0.0014915153,-0.012503144,0.012885168,0.0012883833,-0.07025234,2.4454362,nan,0.101023674,0.013214282,0.26729143,0.039706778,0.06932138,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3152906590,3152905705,0,nan,nan,0.00048153225,7.9194215e-06,3.3405266,-0.8960409,-0.12411072,0.0,0.0009358737,0.00057221414,0.0023846063,0.015980732,-0.35385558,-0.015222848,-0.0014915153,0.012885189,-0.0004753828,-0.0035850822,-0.07037641,2.4454362,nan,0.10167909,0.016433036,0.26865202,0.04441555,0.071344934,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153006390,3153005611,0,nan,nan,0.00044271746,7.148347e-05,3.3425577,-0.8960409,-0.12411072,0.0,0.0004940732,0.0006098151,0.0022963672,0.01631866,-0.35385558,-0.015222848,-0.0014915153,-0.02089157,-0.013344597,-0.00032069904,-0.07047958,2.4454362,nan,0.101765394,0.0129269,0.26714355,0.039225537,0.06911825,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153106269,3153105517,0,nan,nan,0.00039352322,0.00016024498,3.3448725,-0.8960409,-0.12411072,0.0,0.0017487322,0.0011955878,0.0016644542,0.01634478,-0.35385558,-0.015222848,-0.0014915153,0.003330454,0.0070212586,0.010040131,-0.07051496,2.4454362,nan,0.102359295,0.016084233,0.26849112,0.043950442,0.071141526,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153206308,3153205422,0,nan,nan,0.00032300552,0.00021893022,3.3472059,-0.8960409,-0.12411072,0.0,0.0013536088,0.00157523,0.0021468292,0.017425628,-0.35385558,-0.015222848,-0.0014915153,0.009178249,0.029836826,-0.0073170853,-0.07051965,2.4454362,nan,0.10262942,0.012646135,0.2669977,0.03874437,0.068915345,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153306241,3153305329,0,nan,nan,0.00024749376,0.00026370585,3.3499744,-0.8960409,-0.12411072,0.0,0.0004875387,0.00058362406,0.002159044,0.018404823,-0.35385558,-0.015222848,-0.0014915153,-0.009816332,-0.0031647482,-0.0054098326,-0.07054411,2.4454362,nan,0.104182005,0.015741201,0.26833236,0.0434854,0.070938304,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153406236,3153405236,0,nan,nan,0.00019306211,0.00025951772,3.3531659,-0.8960409,-0.12411072,0.0,0.00015058069,0.0009112866,0.0022567199,0.019776132,-0.35385558,-0.015222848,-0.0014915153,-0.031447545,-0.0008779488,0.019171158,-0.07061666,2.4454362,nan,0.103212595,0.012372062,0.26685393,0.038258974,0.06871271,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153506125,3153505139,0,nan,nan,0.00018958181,0.0002851338,3.3561075,-0.8960409,-0.12411072,0.0,0.0012848298,0.0011765908,0.0021056589,0.020534957,-0.35385558,-0.015222848,-0.0014915153,-0.012394584,0.004832957,-0.0013208219,-0.0706952,2.4454362,nan,0.10380626,0.015404024,0.26817575,0.043018676,0.070735335,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153606014,3153605045,0,nan,nan,0.00020166545,0.00027090102,3.3593102,-0.8960409,-0.12411072,0.0,0.0011516673,0.00086839765,0.0025887967,0.02203352,-0.35385558,-0.015222848,-0.0014915153,0.030203242,0.017466106,-0.006120441,-0.07069396,2.4454362,nan,0.10296607,0.012104819,0.26671216,0.03777235,0.068510234,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153705853,3153704950,0,nan,nan,0.00026691682,0.00025026844,3.3617468,-0.8960409,-0.12411072,0.0,0.001339926,0.00063181296,0.002870985,0.022486106,-0.35385558,-0.015222848,-0.0014915153,0.009026956,0.014590642,0.0136966845,-0.070661515,2.4454362,nan,0.100307465,0.015072732,0.26802126,0.042549983,0.07053247,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153805704,3153804856,0,nan,nan,0.0003038877,0.00020741348,3.3637488,-0.8960409,-0.12411072,0.0,0.001092296,0.0005383878,0.0025975644,0.021930201,-0.35385558,-0.015222848,-0.0014915153,-0.02555241,0.0038382397,-0.0067308834,-0.07065484,2.4454362,nan,0.10021615,0.011844432,0.26657236,0.037281983,0.068307914,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3153905586,3153904762,0,nan,nan,0.00033404582,0.00016408363,3.365854,-0.8960409,-0.12411072,0.0,0.0010209607,0.00036934705,0.002377624,0.021575639,-0.35385558,-0.015222848,-0.0014915153,0.014544129,0.008183733,-0.0031795795,-0.07068308,2.4454362,nan,0.10105157,0.014747431,0.2678688,0.042080168,0.07032978,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154005438,3154004667,0,nan,nan,0.00033706854,0.000102390084,3.3680425,-0.8960409,-0.12411072,0.0,0.0007226092,0.00025863695,0.0024106693,0.021566669,-0.35385558,-0.015222848,-0.0014915153,0.0108913975,-9.4003066e-05,-0.0056875036,-0.07076254,2.4454362,nan,0.100458145,0.011591075,0.26643446,0.036791056,0.06810574,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154105756,3154104573,0,nan,nan,0.0002963225,6.93678e-05,3.3700716,-0.8960409,-0.12411072,0.0,0.00047823793,0.0005219143,0.0022900042,0.021284396,-0.35385558,-0.015222848,-0.0014915153,0.013200019,-0.0027666057,0.00621478,-0.07081615,2.4454362,nan,0.100520134,0.014428295,0.26771832,0.041609194,0.07012721,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154205373,3154204479,0,nan,nan,0.00027089202,4.4602235e-05,3.3723106,-0.8960409,-0.12411072,0.0,0.001227713,0.00050671457,0.0020163758,0.021069648,-0.35385558,-0.015222848,-0.0014915153,-0.0041551082,0.0059413807,0.00026683637,-0.070831954,2.4454362,nan,0.101141214,0.011344862,0.26629686,0.03629676,0.0679033,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154305275,3154304384,0,nan,nan,0.0002295856,2.3900866e-05,3.3745463,-0.8960409,-0.12411072,0.0,0.0007451655,0.000624361,0.001547382,0.020681806,-0.35385558,-0.015222848,-0.0014915153,0.0019539236,-0.0027534035,-0.0047716564,-0.070779026,2.4454362,nan,0.101475,0.014115373,0.26756477,0.041136835,0.06992348,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154405428,3154404290,0,nan,nan,0.00019821788,3.1363517e-05,3.3767514,-0.8960409,-0.12411072,0.0,0.0003063121,0.0004339503,0.0014189656,0.020652888,-0.35385558,-0.015222848,-0.0014915153,-0.0101182945,-0.0006054795,0.0060695824,-0.07078116,2.4454362,nan,0.10146737,0.011105858,0.26615646,0.035800666,0.06769995,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154505090,3154504196,0,nan,nan,0.00012688058,4.556418e-05,3.3789473,-0.8960409,-0.12411072,0.0,4.479733e-05,0.0007693433,0.0013034566,0.020618683,-0.35385558,-0.015222848,-0.0014915153,0.019385537,0.012943398,0.00030561042,-0.070839226,2.4454362,nan,0.100660324,0.01380878,0.26741168,0.040662944,0.069719754,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154605187,3154604102,0,nan,nan,8.420648e-05,0.00012446383,3.3808901,-0.8960409,-0.12411072,0.0,0.00035443553,0.0013814784,0.0012924153,0.020445507,-0.35385558,-0.015222848,-0.0014915153,0.009379423,0.009985901,0.017014986,-0.07088442,2.4454362,nan,0.10116172,0.010910459,0.26879612,0.035592392,0.07174327,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154704824,3154704007,0,nan,nan,4.7943315e-05,0.00020761297,3.3829513,-0.8960409,-0.12411072,0.0,0.00048110425,0.0015808125,0.0012546193,0.020366149,-0.35385558,-0.015222848,-0.0014915153,0.012384115,0.014435199,-0.014001724,-0.0708278,2.4454362,nan,0.100346565,0.013508442,0.26726082,0.040186033,0.069516376,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154804788,3154803917,0,nan,nan,1.2235265e-05,0.00033106978,3.3850067,-0.8960409,-0.12411072,0.0,-0.00014081394,0.0014147302,0.0012214446,0.020295968,-0.35385558,-0.015222848,-0.0014915153,0.008206095,-0.0021964775,-0.019479733,-0.07077382,2.4454362,nan,0.1008091,0.016787939,0.2686321,0.044879034,0.07153963,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3154904841,3154903818,0,nan,nan,-5.71272e-05,0.00036760472,3.3871067,-0.8960409,-0.12411072,0.0,9.982252e-05,0.0012171336,0.0017761234,0.020843253,-0.35385558,-0.015222848,-0.0014915153,-0.007909064,-0.011311536,0.0033590973,-0.07076129,2.4454362,nan,0.10039425,0.013214456,0.2671121,0.03970722,0.0693133,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155004529,3155003724,0,nan,nan,-7.656129e-05,0.00042250138,3.3891697,-0.8960409,-0.12411072,0.0,0.00026891305,0.0011764913,0.0018600756,0.02085451,-0.35385558,-0.015222848,-0.0014915153,0.0004521501,-0.0038645356,-0.0125779845,-0.07081652,2.4454362,nan,0.1008451,0.01643326,0.26847038,0.04441459,0.07133628,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155104534,3155103630,0,nan,nan,-8.773813e-05,0.00039628107,3.3908937,-0.8960409,-0.12411072,0.0,-2.5197483e-05,0.00082783744,0.0017224998,0.020308012,-0.35385558,-0.015222848,-0.0014915153,0.00046040528,0.0032841263,-0.009859153,-0.070882484,2.4454362,nan,0.098311424,0.012926938,0.26696545,0.039225314,0.069110475,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155204414,3155203535,0,nan,nan,-9.360363e-05,0.00038270268,3.3923178,-0.8960409,-0.12411072,0.0,0.00026273596,0.00095637934,0.0020392865,0.0199777,-0.35385558,-0.015222848,-0.0014915153,0.011702717,0.01512451,0.0031704088,-0.07096357,2.4454362,nan,0.100259304,0.016084196,0.2683108,0.043950178,0.07113316,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155304335,3155303441,0,nan,nan,-9.433078e-05,0.00036294802,3.3944335,-0.8960409,-0.12411072,0.0,-3.8838127e-05,0.0012192733,0.0020898685,0.020108,-0.35385558,-0.015222848,-0.0014915153,-0.0068611675,0.010277732,0.004794024,-0.070961915,2.4454362,nan,0.10162902,0.012646064,0.26682085,0.03874237,0.068907864,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155404195,3155403347,0,nan,nan,-0.00010465493,0.0003837467,3.397248,-0.8960409,-0.12411072,0.0,0.00020512956,0.0014467706,0.0024206352,0.02116152,-0.35385558,-0.015222848,-0.0014915153,0.008729137,-0.0016175357,-0.0059700436,-0.07100545,2.4454362,nan,0.102728605,0.015741022,0.26815328,0.043483965,0.07093023,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155504065,3155503253,0,nan,nan,-9.640021e-05,0.00038165424,3.4001627,-0.8960409,-0.12411072,0.0,8.542817e-05,0.0012329968,0.002507718,0.021967832,-0.35385558,-0.015222848,-0.0014915153,0.0040921597,0.0014973357,0.0023419932,-0.07107057,2.4454362,nan,0.10097408,0.012371939,0.26667815,0.03825751,0.06870544,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155604064,3155603158,0,nan,nan,-9.3163406e-05,0.00039283946,3.4027095,-0.8960409,-0.12411072,0.0,-0.00013665039,0.0013712778,0.0022659334,0.02204818,-0.35385558,-0.015222848,-0.0014915153,-0.0076623335,0.011001579,-0.010812668,-0.071152575,2.4454362,nan,0.10248041,0.015403733,0.26799786,0.043016978,0.07072745,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155703932,3155703064,0,nan,nan,-0.00011787043,0.0004150519,3.4055495,-0.8960409,-0.12411072,0.0,-0.00014283705,0.001404673,0.002329172,0.022671217,-0.35385558,-0.015222848,-0.0014915153,-0.017358849,-0.0050082607,-0.006689864,-0.07115349,2.4454362,nan,0.10122681,0.012104676,0.2665375,0.037771475,0.068503164,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155803833,3155802970,0,nan,nan,-0.00014630215,0.00043244174,3.4082637,-0.8960409,-0.12411072,0.0,-0.00038344946,0.0012072286,0.00248627,0.023228485,-0.35385558,-0.015222848,-0.0014915153,0.0012227476,-0.0010739968,0.004151697,-0.07115109,2.4454362,nan,0.10201979,0.015072532,0.26784456,0.042549703,0.07052483,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3155903766,3155902875,0,nan,nan,-0.0001731295,0.0004260262,3.410803,-0.8960409,-0.12411072,0.0,-0.00031365763,0.001213197,0.0022680794,0.02318017,-0.35385558,-0.015222848,-0.0014915153,-0.0031064164,0.0054881875,-0.011463009,-0.07113676,2.4454362,nan,0.10018754,0.011844365,0.26639882,0.0372823,0.06830102,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156003815,3156002781,0,nan,nan,-0.00020522244,0.00041101922,3.412787,-0.8960409,-0.12411072,0.0,-0.00048053465,0.0008969998,0.0025329627,0.023069235,-0.35385558,-0.015222848,-0.0014915153,-0.010815819,0.00627514,0.012098426,-0.071157195,2.4454362,nan,0.09701967,0.014747361,0.26769325,0.04208047,0.0703223,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156103535,3156102687,0,nan,nan,-0.0002490449,0.00038187281,3.4137957,-0.8960409,-0.12411072,0.0,-0.00041402757,0.0012795518,0.002476181,0.02172469,-0.35385558,-0.015222848,-0.0014915153,0.0077430736,0.0041423445,0.0054409336,-0.07122967,2.4454362,nan,0.09834933,0.011591056,0.2662588,0.03679057,0.06809819,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156203518,3156202592,0,nan,nan,-0.00029602315,0.00036158113,3.4151387,-0.8960409,-0.12411072,0.0,-0.0007133315,0.0009132752,0.0024562122,0.020863269,-0.35385558,-0.015222848,-0.0014915153,0.013136759,-0.0008111634,-0.0008599152,-0.071270674,2.4454362,nan,0.09993434,0.014428244,0.26753718,0.041608583,0.07011822,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156303613,3156302498,0,nan,nan,-0.00034686067,0.00035295947,3.4170325,-0.8960409,-0.12411072,0.0,-0.0008617787,0.00109821,0.0026182616,0.020797655,-0.35385558,-0.015222848,-0.0014915153,0.0052886656,-0.023340372,0.0034605265,-0.071233146,2.4454362,nan,0.09802461,0.011344821,0.26611763,0.036296103,0.06789492,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156403420,3156402404,0,nan,nan,-0.000410552,0.0003269103,3.4183407,-0.8960409,-0.12411072,0.0,-0.0010159989,0.0010072443,0.002251711,0.019678436,-0.35385558,-0.015222848,-0.0014915153,0.0110956365,-0.0038017228,0.002854188,-0.071198136,2.4454362,nan,0.09935212,0.014115261,0.26738328,0.041135266,0.06991458,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156503539,3156502309,0,nan,nan,-0.00047468653,0.00029114296,3.4199755,-0.8960409,-0.12411072,0.0,-0.0010849964,0.0005725654,0.0022979805,0.019371198,-0.35385558,-0.015222848,-0.0014915153,0.008164019,-0.0018776084,0.0019502736,-0.07124504,2.4454362,nan,0.097988605,0.011105793,0.2659785,0.03579931,0.06769203,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156603369,3156602215,0,nan,nan,-0.0005295139,0.00022746735,3.4212375,-0.8960409,-0.12411072,0.0,-0.0009741278,0.0006189362,0.0023164027,0.018712947,-0.35385558,-0.015222848,-0.0014915153,-0.01072121,-0.008492726,0.005050782,-0.071291834,2.4454362,nan,0.0981648,0.013808562,0.26723155,0.040661007,0.06971129,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156703322,3156702121,0,nan,nan,-0.0005590442,0.00019190896,3.4223273,-0.8960409,-0.12411072,0.0,-0.0010549348,0.0005519936,0.002137273,0.017770747,-0.35385558,-0.015222848,-0.0014915153,-0.0010544095,-0.005110456,0.0075989915,-0.07134902,2.4454362,nan,0.09722161,0.010910345,0.26861358,0.035590887,0.0717342,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156802984,3156802027,0,nan,nan,-0.00054427114,0.00011216701,3.4229453,-0.8960409,-0.12411072,0.0,-0.0009540947,-7.09828e-05,0.0024587335,0.016947562,-0.35385558,-0.015222848,-0.0014915153,0.004534605,-0.020983309,0.0059979376,-0.0713355,2.4454362,nan,0.095598936,0.013508196,0.267082,0.040184554,0.069508284,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3156903052,3156901932,0,nan,nan,-0.0005200631,6.2205404e-06,3.4230373,-0.8960409,-0.12411072,0.0,-0.0007837421,-0.00038954808,0.0019385699,0.014903165,-0.35385558,-0.015222848,-0.0014915153,-0.017387731,-0.0034870934,0.0030316892,-0.07130267,2.4454362,nan,0.09742808,0.016787516,0.26845095,0.044876426,0.07153093,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157002719,3157001838,0,nan,nan,-0.0004422398,-0.00010986337,3.4233668,-0.8960409,-0.12411072,0.0,-0.00022058246,-0.0004955431,0.0018871091,0.013721892,-0.35385558,-0.015222848,-0.0014915153,-0.008235442,-0.015224336,-0.0010687403,-0.071322955,2.4454362,nan,0.0949955,0.013214245,0.26693448,0.039705977,0.069305494,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157102571,3157101744,0,nan,nan,-0.00035672626,-0.00022138907,3.4232445,-0.8960409,-0.12411072,0.0,-0.00017148152,-0.00085553346,0.0016070912,0.012019068,-0.35385558,-0.015222848,-0.0014915153,0.004634391,-0.017445765,-0.011025053,-0.07141668,2.4454362,nan,0.096869946,0.016432941,0.2682905,0.044414148,0.071327865,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157202729,3157201650,0,nan,nan,-0.000292325,-0.00032112657,3.423476,-0.8960409,-0.12411072,0.0,-0.0005353212,-0.0008990014,0.0015440738,0.0110298395,-0.35385558,-0.015222848,-0.0014915153,-0.018401153,-0.0049444768,0.014188209,-0.07145154,2.4454362,nan,0.095927715,0.012926849,0.26678902,0.039225657,0.06910293,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157302511,3157301555,0,nan,nan,-0.0002448917,-0.0004130699,3.4235592,-0.8960409,-0.12411072,0.0,-0.00012926999,-0.0007314102,0.0016081437,0.010125875,-0.35385558,-0.015222848,-0.0014915153,0.008149738,0.009976988,0.01285691,-0.07146444,2.4454362,nan,0.09762359,0.016084125,0.26813218,0.043950196,0.071125016,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157402408,3157401461,0,nan,nan,-0.00020955144,-0.00044646574,3.4238906,-0.8960409,-0.12411072,0.0,-0.00029677412,-0.00059986266,0.0016268331,0.009502457,-0.35385558,-0.015222848,-0.0014915153,-0.0006007952,-0.0019767196,-0.005909007,-0.07143558,2.4454362,nan,0.09542155,0.012646058,0.26664555,0.038742732,0.06890054,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157502408,3157501367,0,nan,nan,-0.00015774928,-0.00048887095,3.423592,-0.8960409,-0.12411072,0.0,0.000250364,-0.0009788928,0.0008996293,0.0076312902,-0.35385558,-0.015222848,-0.0014915153,0.0006012435,-0.0016547688,-0.0121088745,-0.07145913,2.4454362,nan,0.09623456,0.015741024,0.2679759,0.043484177,0.07092231,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157602222,3157601272,0,nan,nan,-8.629009e-05,-0.0005215742,3.423397,-0.8960409,-0.12411072,0.0,0.0004917378,-0.0010016508,0.0010588198,0.006889302,-0.35385558,-0.015222848,-0.0014915153,-0.019381637,0.005163548,0.0055413195,-0.07146775,2.4454362,nan,0.09578419,0.0123719815,0.266504,0.03825898,0.06869828,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157702105,3157701178,0,nan,nan,-9.1031825e-06,-0.0005678229,3.4231706,-0.8960409,-0.12411072,0.0,0.00037849255,-0.0014518561,0.0011082898,0.0061044237,-0.35385558,-0.015222848,-0.0014915153,-0.029676525,-0.019063147,0.013020987,-0.07150071,2.4454362,nan,0.09655881,0.015403888,0.26782164,0.043018006,0.0707197,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157801982,3157801084,0,nan,nan,6.2032275e-05,-0.00060772954,3.4231343,-0.8960409,-0.12411072,0.0,0.00023223054,-0.0013212893,0.0009814614,0.005402119,-0.35385558,-0.015222848,-0.0014915153,-0.010284826,-0.01527375,-0.0008196418,-0.07149464,2.4454362,nan,0.097177744,0.012104743,0.26713914,0.037771273,0.068529375,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3157901858,3157900990,0,nan,nan,0.00013035192,-0.00061567413,3.4230974,-0.8960409,-0.12411072,0.0,0.00064289116,-0.0008917143,0.0007849783,0.0047105295,-0.35385558,-0.015222848,-0.0014915153,0.037567448,0.0037882186,0.0011027153,-0.07151343,2.4454362,nan,0.0973196,0.01507261,0.2684522,0.042549465,0.07055261,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158001698,3158000895,0,nan,nan,0.00019785523,-0.0005963005,3.42443,-0.8960409,-0.12411072,0.0,0.0009919528,-0.00074452604,0.00093526323,0.00573412,-0.35385558,-0.015222848,-0.0014915153,0.05190508,0.009759591,-0.0041847085,-0.07151609,2.4454362,nan,0.10049248,0.011844384,0.26699388,0.03728228,0.06832561,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158101697,3158100801,0,nan,nan,0.00026264018,-0.00054569053,3.425405,-0.8960409,-0.12411072,0.0,0.0006332176,-0.0007398101,0.0008827224,0.0061472887,-0.35385558,-0.015222848,-0.0014915153,-0.013378167,-0.0062663998,0.01778369,-0.07158465,2.4454362,nan,0.0992527,0.014747367,0.26829398,0.042079765,0.07034846,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158201577,3158200707,0,nan,nan,0.00026712415,-0.00052325823,3.4262145,-0.8960409,-0.12411072,0.0,0.0003971233,-0.0009412558,0.0007566568,0.0062637334,-0.35385558,-0.015222848,-0.0014915153,0.023318077,0.002235333,-0.004795522,-0.07163178,2.4454362,nan,0.0990324,0.011591056,0.26685068,0.0367905,0.068122245,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158301492,3158300613,0,nan,nan,0.00025147348,-0.00049276603,3.427009,-0.8960409,-0.12411072,0.0,0.0006925848,-0.0004831116,0.00075475726,0.006476351,-0.35385558,-0.015222848,-0.0014915153,-0.0030294245,0.014535096,-0.0037201792,-0.0716557,2.4454362,nan,0.09930372,0.014428245,0.268138,0.0416088,0.07014471,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158401513,3158400518,0,nan,nan,0.00026270273,-0.00041556687,3.4282331,-0.8960409,-0.12411072,0.0,0.0004928849,-0.0002931518,0.0008259009,0.0071469448,-0.35385558,-0.015222848,-0.0014915153,-0.01561091,-0.018140921,0.019547516,-0.071614966,2.4454362,nan,0.099298,0.011344827,0.2667096,0.036296356,0.06791922,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158501343,3158500424,0,nan,nan,0.00026254222,-0.0003392993,3.4278781,-0.8960409,-0.12411072,0.0,0.00086173817,-0.00051992794,0.0007833008,0.0061217067,-0.35385558,-0.015222848,-0.0014915153,-0.0063558416,-0.009619203,0.003215903,-0.07160155,2.4454362,nan,0.096874475,0.014115289,0.26798418,0.041135732,0.06994128,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158601440,3158600330,0,nan,nan,0.00028458316,-0.00026399436,3.4276116,-0.8960409,-0.12411072,0.0,0.00083892775,5.9650483e-05,0.00023706163,0.0047903256,-0.35385558,-0.015222848,-0.0014915153,-0.003172694,-0.0077237976,-0.01642708,-0.071605735,2.4454362,nan,0.0967834,0.011105802,0.2665706,0.03579907,0.067716464,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
3158701298,3158700236,0,nan,nan,0.00029123522,-0.00018933593,3.4272232,-0.8960409,-0.12411072,0.0,0.0009273652,0.00014661797,-0.00020613824,0.0035583412,-0.35385558,-0.015222848,-0.0014915153,0.02136483,0.028146382,-0.016875766,-0.07163685,2.4454362,nan,0.09722948,0.01380858,0.26783255,0.04066162,0.069738105,inf,inf,inf,inf,0,1,0,1,3,1,3,1,1,0,0,0,0,0,1
