timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
3216585376,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3217085297,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3217586129,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3218085852,5.062793,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3218585470,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3219085297,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3219585298,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3220085321,5.053125,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3220585360,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3221085296,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3221585441,5.078906,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3222085299,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3222585299,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3223085635,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3223585308,5.0853515,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3224085299,5.104687,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3224585301,5.103076,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3225085298,5.041846,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3225585550,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3226085325,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3226585302,5.038623,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3227085368,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3227585337,5.0708494,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3228085319,5.062793,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3228585897,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3229085646,5.069238,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3229585471,5.067627,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3230085298,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3230585306,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3231085442,5.040234,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3231585299,5.0998535,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3232085320,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3232585456,5.0595703,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3233085299,5.0708494,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3233585299,5.077295,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3234085522,5.038623,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3234585297,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3235085409,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3235585299,5.041846,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3236085320,5.0998535,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3236585329,5.0805173,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3237085297,5.078906,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3237585306,5.0708494,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3238085303,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3238585330,5.0982423,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3239086169,5.0756836,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3239585820,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3240085432,5.0708494,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3240585299,5.10791,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3241085305,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3241585299,5.067627,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3242085366,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3242585298,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3243085470,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3243585297,5.082129,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3244085354,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3244585622,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3245085299,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3245585349,5.077295,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3246085299,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3246585299,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3247085484,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3247585329,5.041846,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3248085378,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3248585335,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3249085335,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3249585322,5.0660157,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3250085830,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3250585488,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3251085504,5.0708494,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3251585306,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3252085299,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3252585477,5.0660157,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3253085297,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3253585321,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3254085402,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3254585443,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3255085865,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3255585390,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3256085299,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3256585415,5.067627,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3257085299,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3257585319,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3258085304,5.0805173,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3258585329,5.0708494,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3259085301,5.0998535,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3259585367,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3260085298,5.077295,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3260586096,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3261085722,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3261585359,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3262085343,5.0805173,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3262585297,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3263085548,5.082129,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3263585337,5.064404,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3264085298,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3264585452,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3265085299,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3265585349,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3266085527,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3266585300,5.041846,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3267085299,5.0724607,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3267585333,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3268085319,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3268585515,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3269085450,5.0756836,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3269585297,5.103076,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3270085297,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3270585298,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3271085303,5.0370116,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3271585824,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3272085372,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3272585352,5.0482907,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3273085298,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3273585299,5.103076,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3274085463,5.038623,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3274585299,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3275085303,5.0966306,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3275585300,5.0708494,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3276085340,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3276585869,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3277085322,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3277585298,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3278085324,5.078906,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3278585298,5.064404,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3279085340,5.0966306,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3279585343,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3280085310,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3280585480,5.0740724,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3281085299,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3281585298,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3282086175,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3282585838,5.0982423,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3283085318,5.0805173,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3283585471,5.0998535,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3284085297,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3284585476,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3285085299,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3285585329,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3286085302,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3286585334,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3287085309,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3287585444,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3288085299,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3288585474,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3289085337,5.082129,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3289585298,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3290085326,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3290585299,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3291085304,5.10791,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3291585328,5.0708494,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3292085300,5.054736,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3292585312,5.0724607,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3293085665,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3293585310,5.0354004,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3294085390,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3294585336,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3295085298,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3295585298,5.1111326,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3296085299,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3296585434,5.0998535,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3297085304,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3297585298,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3298085631,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3298585298,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3299085299,5.104687,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3299585298,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3300085337,5.0724607,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3300585454,5.0740724,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3301085297,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3301585320,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3302085327,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3302585296,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3303085298,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3303585806,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3304085464,5.104687,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3304585369,5.0724607,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3305085299,5.064404,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3305585748,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3306085298,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3306585298,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3307085442,5.040234,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3307585330,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3308085297,5.10791,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3308585634,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3309085300,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3309585307,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3310085298,5.040234,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3310585299,5.106299,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3311085534,5.040234,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3311585300,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3312085299,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3312585437,5.0563474,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3313085298,5.0853515,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3313585299,5.078906,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3314085933,5.0370116,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3314585327,5.10791,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3315085414,5.104687,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3315585298,5.0805173,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3316085321,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3316585338,5.078906,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3317085298,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3317585473,5.0724607,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3318085306,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3318585338,5.0660157,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3319085818,5.0998535,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3319585299,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3320085300,5.030566,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3320585343,5.0853515,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3321085302,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3321585465,5.0466795,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3322085297,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3322585340,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3323085301,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3323585298,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3324085336,5.0756836,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3324585935,5.0660157,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3325085335,5.0998535,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3325585393,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3326085335,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3326585317,5.0660157,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3327085299,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3327585298,5.038623,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3328085457,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3328585306,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3329085298,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3329585634,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3330085327,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3330585312,5.064404,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3331085298,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3331585308,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3332085436,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3332585300,5.0756836,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3333085317,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3333585336,5.069238,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3334085299,5.0950193,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3334586316,5.0724607,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3335085926,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3335585516,5.0660157,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3336085298,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3336585297,5.0901856,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3337085507,5.0982423,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3337585326,5.0853515,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3338085297,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3338585317,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3339085305,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3339585297,5.0740724,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3340085445,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3340585315,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3341085417,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3341585299,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3342085321,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3342585449,5.1014647,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3343085448,5.10791,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3343585490,5.104687,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3344085328,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3344585297,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3345085975,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3345585574,5.104687,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3346085307,5.0756836,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3346585298,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3347085318,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3347585395,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3348085370,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3348585297,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3349085357,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3349585325,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3350085667,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3350585409,5.1014647,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3351085326,5.104687,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3351585299,5.082129,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3352085297,5.0998535,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3352585419,5.0740724,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3353085306,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3353585297,5.0611815,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3354085379,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3354585337,5.0740724,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3355086124,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3355585819,5.0370116,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3356085439,5.041846,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3356585339,5.0724607,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3357085298,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3357585299,5.0740724,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3358085402,5.1014647,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3358585297,5.0595703,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3359085361,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3359585296,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3360085325,5.040234,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3360585539,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3361085299,5.077295,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3361585415,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3362085297,5.1111326,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3362585323,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3363085298,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3363585306,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3364085299,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3364585297,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3365085297,5.1014647,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3365586020,5.0805173,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
